"HAUL","VESSEL","CRUISE","SPECIES_CODE","REGION","START_TIME","STRATUM","STATIONID","BOTTOM_DEPTH","START_LATITUDE","START_LONGITUDE","SPECIMENID","COMMON_NAME","SEX","LENGTH","WEIGHT","CATCH_WEIGHT","YEAR","BIOMASS","VARBIO","LOWERB","UPPERB"
47,94,201002,10210,"BS",2010-08-03 10:39:56,999,"DD-02",31,64.68485,-167.60737,124,"yellowfin sole",1,110,16,0.42,2010,427375.32,2306542883.7021,331322.36,523428.29
47,94,201002,10210,"BS",2010-08-03 10:39:56,999,"DD-02",31,64.68485,-167.60737,125,"yellowfin sole",2,120,20,0.42,2010,427375.32,2306542883.7021,331322.36,523428.29
47,94,201002,10210,"BS",2010-08-03 10:39:56,999,"DD-02",31,64.68485,-167.60737,126,"yellowfin sole",2,160,50,0.42,2010,427375.32,2306542883.7021,331322.36,523428.29
47,94,201002,10210,"BS",2010-08-03 10:39:56,999,"DD-02",31,64.68485,-167.60737,127,"yellowfin sole",2,130,24,0.42,2010,427375.32,2306542883.7021,331322.36,523428.29
47,94,201002,10210,"BS",2010-08-03 10:39:56,999,"DD-02",31,64.68485,-167.60737,128,"yellowfin sole",2,190,86,0.42,2010,427375.32,2306542883.7021,331322.36,523428.29
47,94,201002,10210,"BS",2010-08-03 10:39:56,999,"DD-02",31,64.68485,-167.60737,129,"yellowfin sole",2,150,38,0.42,2010,427375.32,2306542883.7021,331322.36,523428.29
47,94,201002,10210,"BS",2010-08-03 10:39:56,999,"DD-02",31,64.68485,-167.60737,130,"yellowfin sole",2,140,32,0.42,2010,427375.32,2306542883.7021,331322.36,523428.29
50,94,201002,21720,"BS",2010-08-04 07:18:07,999,"CC-02",32,64.34658,-167.57355,155,"Pacific cod",1,860,6490,6.4,2010,29123.89,43399093.4674,15948.29,42299.49
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,134,"yellowfin sole",1,290,320,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,131,"yellowfin sole",1,380,708,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,132,"yellowfin sole",1,270,202,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,133,"yellowfin sole",1,250,172,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,135,"yellowfin sole",1,360,552,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,136,"yellowfin sole",1,330,476,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,137,"yellowfin sole",2,360,568,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,138,"yellowfin sole",2,250,246,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,139,"yellowfin sole",2,240,176,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,140,"yellowfin sole",2,180,68,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,141,"yellowfin sole",2,220,146,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,142,"yellowfin sole",2,200,94,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
51,94,201002,10210,"BS",2010-08-04 10:12:29,999,"BB-02",35,64.01647,-167.56212,143,"yellowfin sole",2,170,66,27.05,2010,427375.32,2306542883.7021,331322.36,523428.29
52,94,201002,10210,"BS",2010-08-04 13:13:12,999,"BB-03",33,64.00048,-166.78975,144,"yellowfin sole",1,200,92,5.18,2010,427375.32,2306542883.7021,331322.36,523428.29
52,94,201002,10210,"BS",2010-08-04 13:13:12,999,"BB-03",33,64.00048,-166.78975,145,"yellowfin sole",1,320,426,5.18,2010,427375.32,2306542883.7021,331322.36,523428.29
52,94,201002,10210,"BS",2010-08-04 13:13:12,999,"BB-03",33,64.00048,-166.78975,146,"yellowfin sole",1,240,146,5.18,2010,427375.32,2306542883.7021,331322.36,523428.29
52,94,201002,10210,"BS",2010-08-04 13:13:12,999,"BB-03",33,64.00048,-166.78975,147,"yellowfin sole",1,160,48,5.18,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,148,"yellowfin sole",1,360,535,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,149,"yellowfin sole",1,260,210,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,150,"yellowfin sole",1,340,572,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,151,"yellowfin sole",1,410,850,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,152,"yellowfin sole",1,310,372,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,153,"yellowfin sole",1,210,104,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,154,"yellowfin sole",1,350,568,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,155,"yellowfin sole",2,300,370,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,156,"yellowfin sole",2,210,104,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,157,"yellowfin sole",2,240,158,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,158,"yellowfin sole",2,110,12,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
53,94,201002,10210,"BS",2010-08-04 16:02:31,999,"AA-03",30,63.6777,-166.78432,159,"yellowfin sole",2,120,18,22.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,160,"yellowfin sole",1,190,62,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,161,"yellowfin sole",1,350,536,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,162,"yellowfin sole",1,150,38,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,163,"yellowfin sole",1,280,238,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,164,"yellowfin sole",1,210,86,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,165,"yellowfin sole",1,230,148,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,166,"yellowfin sole",1,370,600,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,167,"yellowfin sole",1,180,62,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,168,"yellowfin sole",1,160,40,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,169,"yellowfin sole",1,390,728,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,170,"yellowfin sole",1,220,114,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,171,"yellowfin sole",1,400,824,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,172,"yellowfin sole",2,110,16,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,173,"yellowfin sole",2,220,122,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,174,"yellowfin sole",2,160,46,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,175,"yellowfin sole",2,130,22,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,176,"yellowfin sole",2,230,120,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,177,"yellowfin sole",2,210,116,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,178,"yellowfin sole",2,140,32,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,179,"yellowfin sole",2,150,42,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,180,"yellowfin sole",2,260,210,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
54,94,201002,10210,"BS",2010-08-04 18:42:58,999,"ZZ-03",27,63.36122,-166.76678,181,"yellowfin sole",2,300,320,172.78,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,188,"yellowfin sole",1,220,118,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,189,"yellowfin sole",1,240,166,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,190,"yellowfin sole",1,410,996,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,191,"yellowfin sole",1,180,68,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,192,"yellowfin sole",1,130,24,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,21720,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,156,"Pacific cod",2,660,3566,15.55,2010,29123.89,43399093.4674,15948.29,42299.49
55,94,201002,21720,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,157,"Pacific cod",2,830,6790,15.55,2010,29123.89,43399093.4674,15948.29,42299.49
55,94,201002,21720,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,158,"Pacific cod",2,300,298,15.55,2010,29123.89,43399093.4674,15948.29,42299.49
55,94,201002,21720,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,159,"Pacific cod",2,800,5120,15.55,2010,29123.89,43399093.4674,15948.29,42299.49
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,185,"yellowfin sole",1,390,726,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,182,"yellowfin sole",1,270,246,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,183,"yellowfin sole",1,190,70,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,184,"yellowfin sole",1,400,800,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,186,"yellowfin sole",1,250,188,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
55,94,201002,10210,"BS",2010-08-05 07:08:34,999,"Y-03",28,63.00898,-166.7415,187,"yellowfin sole",1,230,130,82.62,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,193,"yellowfin sole",1,280,240,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,194,"yellowfin sole",1,240,148,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,195,"yellowfin sole",1,420,808,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,196,"yellowfin sole",1,220,108,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,197,"yellowfin sole",1,140,30,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,198,"yellowfin sole",1,170,60,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,199,"yellowfin sole",1,180,50,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,200,"yellowfin sole",1,120,16,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,201,"yellowfin sole",2,230,130,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,202,"yellowfin sole",2,150,36,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,10210,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,203,"yellowfin sole",2,140,28,219.37,2010,427375.32,2306542883.7021,331322.36,523428.29
56,94,201002,21740,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,13,"walleye pollock",1,140,20,0.314,2010,21140.98,19743500.7276,12254.25,30027.71
56,94,201002,21740,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,14,"walleye pollock",2,110,8,0.314,2010,21140.98,19743500.7276,12254.25,30027.71
56,94,201002,21720,"BS",2010-08-05 10:06:21,999,"Y-04",21,62.97382,-166.02683,160,"Pacific cod",1,280,214,0.216,2010,29123.89,43399093.4674,15948.29,42299.49
57,94,201002,10210,"BS",2010-08-05 12:48:23,999,"ZZ-04",24,63.32395,-166.03523,204,"yellowfin sole",1,230,152,37.76,2010,427375.32,2306542883.7021,331322.36,523428.29
57,94,201002,10210,"BS",2010-08-05 12:48:23,999,"ZZ-04",24,63.32395,-166.03523,205,"yellowfin sole",1,140,26,37.76,2010,427375.32,2306542883.7021,331322.36,523428.29
57,94,201002,10210,"BS",2010-08-05 12:48:23,999,"ZZ-04",24,63.32395,-166.03523,206,"yellowfin sole",1,120,16,37.76,2010,427375.32,2306542883.7021,331322.36,523428.29
58,94,201002,10210,"BS",2010-08-05 15:44:16,999,"ZZ-05",15,63.3285,-165.3068,207,"yellowfin sole",1,110,16,7.06,2010,427375.32,2306542883.7021,331322.36,523428.29
58,94,201002,10210,"BS",2010-08-05 15:44:16,999,"ZZ-05",15,63.3285,-165.3068,208,"yellowfin sole",1,90,6,7.06,2010,427375.32,2306542883.7021,331322.36,523428.29
58,94,201002,10210,"BS",2010-08-05 15:44:16,999,"ZZ-05",15,63.3285,-165.3068,209,"yellowfin sole",2,250,154,7.06,2010,427375.32,2306542883.7021,331322.36,523428.29
58,94,201002,10210,"BS",2010-08-05 15:44:16,999,"ZZ-05",15,63.3285,-165.3068,210,"yellowfin sole",2,110,14,7.06,2010,427375.32,2306542883.7021,331322.36,523428.29
58,94,201002,21720,"BS",2010-08-05 15:44:16,999,"ZZ-05",15,63.3285,-165.3068,161,"Pacific cod",2,770,4360,4.46,2010,29123.89,43399093.4674,15948.29,42299.49
60,94,201002,10210,"BS",2010-08-06 07:02:53,999,"AA-04",26,63.65072,-166.04002,211,"yellowfin sole",1,110,18,20.84,2010,427375.32,2306542883.7021,331322.36,523428.29
60,94,201002,10210,"BS",2010-08-06 07:02:53,999,"AA-04",26,63.65072,-166.04002,212,"yellowfin sole",2,280,252,20.84,2010,427375.32,2306542883.7021,331322.36,523428.29
61,94,201002,10210,"BS",2010-08-06 09:38:19,999,"BB-04",24,63.98262,-166.02893,213,"yellowfin sole",2,280,282,6.15,2010,427375.32,2306542883.7021,331322.36,523428.29
61,94,201002,10210,"BS",2010-08-06 09:38:19,999,"BB-04",24,63.98262,-166.02893,214,"yellowfin sole",1,100,12,6.15,2010,427375.32,2306542883.7021,331322.36,523428.29
62,94,201002,10210,"BS",2010-08-06 12:30:18,999,"BB-05",18,63.99078,-165.33017,215,"yellowfin sole",2,100,8,12.78,2010,427375.32,2306542883.7021,331322.36,523428.29
62,94,201002,10210,"BS",2010-08-06 12:30:18,999,"BB-05",18,63.99078,-165.33017,216,"yellowfin sole",1,100,12,12.78,2010,427375.32,2306542883.7021,331322.36,523428.29
62,94,201002,10210,"BS",2010-08-06 12:30:18,999,"BB-05",18,63.99078,-165.33017,217,"yellowfin sole",1,120,20,12.78,2010,427375.32,2306542883.7021,331322.36,523428.29
62,94,201002,10210,"BS",2010-08-06 12:30:18,999,"BB-05",18,63.99078,-165.33017,218,"yellowfin sole",1,130,22,12.78,2010,427375.32,2306542883.7021,331322.36,523428.29
63,94,201002,10210,"BS",2010-08-06 15:25:16,999,"BB-06",18,64.00382,-164.55712,219,"yellowfin sole",1,130,22,5.46,2010,427375.32,2306542883.7021,331322.36,523428.29
66,94,201002,10210,"BS",2010-08-07 09:52:02,999,"AA-07",15,63.66763,-163.85105,220,"yellowfin sole",1,100,10,10.34,2010,427375.32,2306542883.7021,331322.36,523428.29
67,94,201002,10210,"BS",2010-08-07 12:46:43,999,"AA-08",15,63.65018,-163.06477,221,"yellowfin sole",2,80,6,8.53,2010,427375.32,2306542883.7021,331322.36,523428.29
69,94,201002,10210,"BS",2010-08-07 18:05:37,999,"BB-09",18,64.01867,-162.30207,222,"yellowfin sole",2,80,2,2.256,2010,427375.32,2306542883.7021,331322.36,523428.29
69,94,201002,10210,"BS",2010-08-07 18:05:37,999,"BB-09",18,64.01867,-162.30207,223,"yellowfin sole",2,100,14,2.256,2010,427375.32,2306542883.7021,331322.36,523428.29
69,94,201002,10210,"BS",2010-08-07 18:05:37,999,"BB-09",18,64.01867,-162.30207,224,"yellowfin sole",2,90,6,2.256,2010,427375.32,2306542883.7021,331322.36,523428.29
69,94,201002,10210,"BS",2010-08-07 18:05:37,999,"BB-09",18,64.01867,-162.30207,225,"yellowfin sole",3,60,4,2.256,2010,427375.32,2306542883.7021,331322.36,523428.29
69,94,201002,10210,"BS",2010-08-07 18:05:37,999,"BB-09",18,64.01867,-162.30207,226,"yellowfin sole",3,70,6,2.256,2010,427375.32,2306542883.7021,331322.36,523428.29
69,94,201002,10210,"BS",2010-08-07 18:05:37,999,"BB-09",18,64.01867,-162.30207,227,"yellowfin sole",1,90,6,2.256,2010,427375.32,2306542883.7021,331322.36,523428.29
70,94,201002,10210,"BS",2010-08-08 07:04:18,999,"AA-10",15,63.65247,-161.56823,228,"yellowfin sole",1,90,6,3.428,2010,427375.32,2306542883.7021,331322.36,523428.29
70,94,201002,10210,"BS",2010-08-08 07:04:18,999,"AA-10",15,63.65247,-161.56823,229,"yellowfin sole",3,70,4,3.428,2010,427375.32,2306542883.7021,331322.36,523428.29
75,94,201002,10210,"BS",2010-08-08 20:42:07,999,"CC-07",17,64.32538,-163.7621,230,"yellowfin sole",3,70,2,9.65,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,231,"yellowfin sole",3,90,8,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,232,"yellowfin sole",3,90,8,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,233,"yellowfin sole",3,80,4,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,234,"yellowfin sole",3,80,6,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,235,"yellowfin sole",3,70,4,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,236,"yellowfin sole",3,70,4,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,237,"yellowfin sole",3,60,2,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,238,"yellowfin sole",3,60,2,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
76,94,201002,10210,"BS",2010-08-09 07:05:50,999,"CC-06",15,64.31973,-164.49707,239,"yellowfin sole",3,50,2,47.192,2010,427375.32,2306542883.7021,331322.36,523428.29
81,94,201002,21740,"BS",2010-08-10 11:28:07,999,"W-03",21,62.34858,-166.7234,15,"walleye pollock",3,90,4,3.389,2010,21140.98,19743500.7276,12254.25,30027.71
81,94,201002,21740,"BS",2010-08-10 11:28:07,999,"W-03",21,62.34858,-166.7234,16,"walleye pollock",3,120,8,3.389,2010,21140.98,19743500.7276,12254.25,30027.71
81,94,201002,21720,"BS",2010-08-10 11:28:07,999,"W-03",21,62.34858,-166.7234,162,"Pacific cod",1,140,24,0.026,2010,29123.89,43399093.4674,15948.29,42299.49
82,94,201002,21740,"BS",2010-08-10 13:58:30,999,"V-03",21,62.02592,-166.6954,17,"walleye pollock",3,100,8,2.408,2010,21140.98,19743500.7276,12254.25,30027.71
82,94,201002,21740,"BS",2010-08-10 13:58:30,999,"V-03",21,62.02592,-166.6954,18,"walleye pollock",3,110,8,2.408,2010,21140.98,19743500.7276,12254.25,30027.71
